run,year,viv_type,count
0,2022,tavi_in_savr,17
0,2022,tavi_in_tavi,1
0,2023,tavi_in_savr,12
0,2023,tavi_in_tavi,3
0,2024,tavi_in_savr,20
0,2024,tavi_in_tavi,2
0,2025,tavi_in_savr,25
0,2025,tavi_in_tavi,5
0,2026,tavi_in_savr,36
0,2026,tavi_in_tavi,3
0,2027,tavi_in_savr,33
0,2027,tavi_in_tavi,9
0,2028,tavi_in_savr,37
0,2028,tavi_in_tavi,9
0,2029,tavi_in_savr,25
0,2029,tavi_in_tavi,11
0,2030,tavi_in_savr,48
0,2030,tavi_in_tavi,14
0,2031,tavi_in_savr,68
0,2031,tavi_in_tavi,17
0,2032,tavi_in_savr,70
0,2032,tavi_in_tavi,10
0,2033,tavi_in_savr,56
0,2033,tavi_in_tavi,20
0,2034,tavi_in_savr,53
0,2034,tavi_in_tavi,22
0,2035,tavi_in_savr,71
0,2035,tavi_in_tavi,21
0,2036,tavi_in_savr,47
0,2036,tavi_in_tavi,18
0,2037,tavi_in_savr,63
0,2037,tavi_in_tavi,19
0,2038,tavi_in_savr,67
0,2038,tavi_in_tavi,22
0,2039,tavi_in_savr,65
0,2039,tavi_in_tavi,27
0,2040,tavi_in_savr,64
0,2040,tavi_in_tavi,27
0,2041,tavi_in_savr,62
0,2041,tavi_in_tavi,24
0,2042,tavi_in_savr,68
0,2042,tavi_in_tavi,28
0,2043,tavi_in_savr,69
0,2043,tavi_in_tavi,31
0,2044,tavi_in_savr,68
0,2044,tavi_in_tavi,27
0,2045,tavi_in_savr,68
0,2045,tavi_in_tavi,33
0,2046,tavi_in_savr,60
0,2046,tavi_in_tavi,31
0,2047,tavi_in_savr,72
0,2047,tavi_in_tavi,27
0,2048,tavi_in_savr,94
0,2048,tavi_in_tavi,24
0,2049,tavi_in_savr,81
0,2049,tavi_in_tavi,20
0,2050,tavi_in_savr,78
0,2050,tavi_in_tavi,40
1,2022,tavi_in_savr,22
1,2022,tavi_in_tavi,5
1,2023,tavi_in_savr,22
1,2023,tavi_in_tavi,3
1,2024,tavi_in_savr,25
1,2024,tavi_in_tavi,8
1,2025,tavi_in_savr,36
1,2025,tavi_in_tavi,11
1,2026,tavi_in_savr,29
1,2026,tavi_in_tavi,11
1,2027,tavi_in_savr,57
1,2027,tavi_in_tavi,10
1,2028,tavi_in_savr,42
1,2028,tavi_in_tavi,9
1,2029,tavi_in_savr,55
1,2029,tavi_in_tavi,7
